"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4WTB7_PEA","A0A9D4WTB7",0.889023353567452,0.341222171206792,0.143672993374227,0.996,0.549,0.336,FALSE,FALSE,FALSE,FALSE,0.0907,0.636,-0.91,-0.124,-0.0328,0.513,-0.398
"A0A9D4WTD9_PEA","A0A9D4WTD9",0.266535628044663,0.131323077528817,0.0838497424256276,0.86,0.291,0.235,FALSE,FALSE,FALSE,FALSE,-0.402,-0.565,0.593,0.256,-0.146,-0.309,0.284
"A0A9D4WTE2_PEA.1","A0A9D4WTE2",0.48327683934972,0.929583995631179,0.86925068830725,0.957,0.966,0.939,FALSE,FALSE,FALSE,FALSE,0.891,0.111,0.184,-0.354,0.537,-0.243,-0.0586
"A0A9D4WTG1_PEA","A0A9D4WTG1",0.796066802284211,0.101976770467231,0.307696022290084,0.996,0.244,0.545,FALSE,FALSE,FALSE,FALSE,-0.0734,-0.506,-0.267,0.369,0.295,-0.137,-0.404
"A0A9D4WTG2_PEA","A0A9D4WTG2",0.642947279845922,0.765347539421322,0.186013948613467,0.996,0.881,0.398,FALSE,FALSE,FALSE,FALSE,-0.45,-0.288,1.21,-0.0489,-0.499,-0.337,0.868
"A0A9D4WTH3_PEA","A0A9D4WTH3",0.0145639338577677,0.07657146648083,0.969353524298459,0.437,0.199,0.987,FALSE,FALSE,FALSE,FALSE,-4.87,-3.2,-0.056,3.09,-1.78,-0.111,-0.167
"A0A9D4WTI0_PEA","A0A9D4WTI0",0.938081757267065,0.488953695732501,0.727822976077282,0.996,0.687,0.863,FALSE,FALSE,FALSE,FALSE,-0.109,-0.984,-0.438,0.686,0.577,-0.298,-0.736
"A0A9D4WTJ3_PEA","A0A9D4WTJ3",0.335491038530415,0.00801663937509945,0.0745030687561071,0.901,0.0355,0.216,FALSE,FALSE,FALSE,FALSE,0.171,0.579,-0.304,-0.279,-0.109,0.3,-0.00484
"A0A9D4WTJ3_PEA.1","A0A9D4WTJ3",0.879862222174995,0.728621401859819,0.485557396506199,0.996,0.859,0.701,FALSE,FALSE,FALSE,FALSE,0.275,0.632,-1.15,-0.106,0.168,0.526,-0.624
"A0A9D4WTK3_PEA","A0A9D4WTK3",0.92082419240845,0.397471346550832,0.0227801961429592,0.996,0.6,0.092,FALSE,FALSE,FALSE,FALSE,-0.0545,0.475,-1.33,0.118,0.0635,0.593,-0.735
"A0A9D4WTK3_PEA.1","A0A9D4WTK3",0.648785515657755,0.89820300369566,0.936020226096119,0.996,0.948,0.972,FALSE,FALSE,FALSE,FALSE,-0.908,-0.253,-0.142,0.425,-0.483,0.171,0.029
"A0A9D4WTL3_PEA.1","A0A9D4WTL3",0.816351437482997,0.848395292868502,0.822844265190768,0.996,0.926,0.917,FALSE,FALSE,FALSE,FALSE,0.368,-0.303,-0.317,0.151,0.519,-0.151,-0.469
"A0A9D4WTM4_PEA","A0A9D4W0E8",0.927930287835184,0.0560893212140194,0.017596026541314,0.996,0.157,0.0763,FALSE,FALSE,FALSE,FALSE,-0.0543,-1.29,1.54,0.3,0.246,-0.993,0.547
"A0A9D4WTM8_PEA","A0A9D4WTM8",0.371792443977066,0.0450814446518827,0.71834160118845,0.909,0.134,0.856,FALSE,FALSE,FALSE,FALSE,-0.21,0.525,0.0743,-0.249,-0.459,0.275,0.35
"A0A9D4WTP3_PEA","A0A9D4WTP3",0.380000598302147,0.285530158297251,0.106542802321319,0.916,0.487,0.275,FALSE,FALSE,FALSE,FALSE,1.01,1.24,-1.76,-0.473,0.537,0.77,-0.993
"A0A9D4WTQ4_PEA","A0A9D4WTQ4",0.00648420286621652,0.0431853373117101,0.0682050773293347,0.334,0.129,0.203,FALSE,FALSE,FALSE,FALSE,-3.26,-2.15,1.69,1.6,-1.66,-0.551,1.14
"A0A9D4WTQ9_PEA","A0A9D4WTQ9",0.452158412305714,0.296299405797226,0.0635396555333326,0.939,0.499,0.193,FALSE,FALSE,FALSE,FALSE,-0.779,1.1,-1.89,0.128,-0.652,1.23,-0.663
"A0A9D4WTT8_PEA","A0A9D4WTT8",0.574762374461402,0.829639509805239,0.27573790537769,0.988,0.916,0.512,FALSE,FALSE,FALSE,FALSE,0.53,0.202,-0.948,0.00386,0.534,0.206,-0.742
"A0A9D4WTW6_PEA","A0A9D4WTW6",0.0962074181859838,0.170167490742227,0.832234784010636,0.7,0.347,0.921,FALSE,FALSE,FALSE,FALSE,2.45,1.97,0.256,-1.81,0.643,0.154,0.41
"A0A9D4WTW8_PEA","A0A9D4WTW8",0.111779217804407,0.463681719128834,0.379763664118747,0.73,0.665,0.614,FALSE,FALSE,FALSE,FALSE,0.389,-0.168,0.181,-0.0639,0.325,-0.232,-0.0504
"A0A9D4WTX1_PEA","A0A9D4WTP7",0.104766755455727,0.295880845088515,0.470143210764342,0.72,0.499,0.689,FALSE,FALSE,FALSE,FALSE,1.5,0.916,0.556,-1.06,0.436,-0.143,0.413
"A0A9D4WTX1_PEA.1","A0A9D4WTP7",0.84251928499837,0.571334077067192,0.0440230554255118,0.996,0.755,0.148,FALSE,FALSE,FALSE,FALSE,-0.223,0.642,-2.31,0.341,0.118,0.983,-1.33
"A0A9D4WTZ0_PEA","A0A9D4WTZ0",0.0306738136739985,0.414884267107652,0.871801689517973,0.535,0.619,0.941,FALSE,FALSE,FALSE,FALSE,-1.7,-0.56,-0.0971,0.795,-0.902,0.235,0.138
"A0A9D4WTZ9_PEA","A0A9D4WTZ9",0.860495331795584,0.566084348546371,0.358504776946266,0.996,0.75,0.597,FALSE,FALSE,FALSE,FALSE,-0.204,-0.674,0.981,0.156,-0.0485,-0.518,0.463
"A0A9D4WU11_PEA","A0A9D4WU11",0.550910140205912,0.984261843740049,0.724159416269815,0.977,0.994,0.861,FALSE,FALSE,FALSE,FALSE,-0.952,0.0311,-0.5,0.379,-0.573,0.41,-0.0899
"A0A9D4WU20_PEA","A0A9D4WU20",0.275192312670441,0.124220080049727,0.0926670554781396,0.867,0.279,0.25,FALSE,FALSE,FALSE,FALSE,-1.52,-2.23,-2.22,2.24,0.714,0.00603,-2.21
"A0A9D4WU24_PEA","A0A9D4WU24",0.972999860947504,0.0889358656294028,0.525890539970325,0.996,0.22,0.734,FALSE,FALSE,FALSE,FALSE,-0.0379,-2.09,-0.643,1.33,1.29,-0.765,-1.41
"A0A9D4WU31_PEA","A0A9D4WU31",0.727542282995959,0.189266667684459,0.923822177857466,0.996,0.373,0.965,FALSE,FALSE,FALSE,FALSE,0.258,1.02,0.0631,-0.646,-0.388,0.378,0.441
"A0A9D4WU86_PEA","A0A9D4WU86",0.815977391171651,0.0333126119903907,0.0517369992612466,0.996,0.105,0.167,FALSE,FALSE,FALSE,FALSE,0.0518,0.55,-0.438,-0.195,-0.143,0.355,-0.0829
"A0A9D4WU94_PEA","A0A9D4WUD9",0.4182675817731,0.0148925421433103,0.0716533747868209,0.929,0.0575,0.21,FALSE,FALSE,FALSE,FALSE,-0.194,-0.698,0.421,0.319,0.125,-0.379,0.0418
"A0A9D4WUB7_PEA","A0A9D4WUB7",0.517713994210649,0.272549524283693,0.256098468202705,0.965,0.474,0.49,FALSE,FALSE,FALSE,FALSE,-0.691,-1.2,-1.12,1.15,0.458,-0.0536,-1.17
"A0A9D4WUB9_PEA","A0A9D4WUB9",0.770577293964999,0.483688615333632,0.0750637493533942,0.996,0.683,0.217,FALSE,FALSE,FALSE,FALSE,0.411,1,-2.48,0.0195,0.431,1.02,-1.46
"A0A9D4WUC1_PEA","A0A9D4WUC1",0.187211628897381,0.656598546112434,0.206896854144308,0.804,0.815,0.428,FALSE,FALSE,FALSE,FALSE,-0.399,-0.128,-0.34,0.271,-0.128,0.143,-0.197
"A0A9D4WUE0_PEA","A0A9D4WUE0",0.896207200509771,0.93434841644315,0.456628259607218,0.996,0.968,0.679,FALSE,FALSE,FALSE,FALSE,-0.261,-0.165,-1.35,0.53,0.27,0.366,-0.989
"A0A9D4WUH5_PEA","A0A9D4WUH5",0.0439514741099036,0.0533821345988424,0.0531919728862178,0.579,0.151,0.17,FALSE,FALSE,FALSE,FALSE,-2.26,-2.14,1.92,1.26,-0.997,-0.881,1.04
"A0A9D4WUI5_PEA","A0A9D4WUI5",0.200826557714369,0.384951973053641,0.850025893661107,0.82,0.59,0.929,FALSE,FALSE,FALSE,FALSE,-2.03,-1.34,-0.254,1.35,-0.675,0.0141,-0.24
"A0A9D4WUK9_PEA.1","A0A9D4WUK9",0.228401430345379,0.600935218444128,0.450512385345971,0.844,0.776,0.674,FALSE,FALSE,FALSE,FALSE,2.3,0.962,1.25,-1.49,0.807,-0.532,0.721
"A0A9D4WUL7_PEA","A0A9D4WUL7",0.087387248210291,0.487635657841625,0.712708420981639,0.687,0.685,0.854,FALSE,FALSE,FALSE,FALSE,-1.07,-0.403,0.189,0.461,-0.613,0.0584,0.247
"A0A9D4WUL7_PEA.1","A0A9D4WUL7",0.883649268228577,0.875723594634014,0.825892945559585,0.996,0.938,0.918,FALSE,FALSE,FALSE,FALSE,0.292,-0.312,0.393,-0.0166,0.275,-0.328,0.0642
"A0A9D4WUM8_PEA","A0A9D4WUM8",0.0207216488623392,0.142537181776262,0.413388256186647,0.486,0.308,0.643,FALSE,FALSE,FALSE,FALSE,-4.31,-2.45,-1.17,2.83,-1.48,0.38,-0.786
"A0A9D4WUN1_PEA","A0A9D4WUN1",0.529720250253505,0.101617531683933,0.190644073498894,0.969,0.243,0.405,FALSE,FALSE,FALSE,FALSE,-1.01,2.84,-1.97,-0.737,-1.75,2.1,0.137
"A0A9D4WUN9_PEA","A0A9D4WUN9",0.851742196136036,0.434890409471834,0.894756137344166,0.996,0.637,0.952,FALSE,FALSE,FALSE,FALSE,0.308,1.31,-0.195,-0.745,-0.437,0.564,0.37
"A0A9D4WUP4_PEA","A0A9D4WUP4",0.801650878906482,0.997314989559763,0.190577148734858,0.996,0.998,0.405,FALSE,FALSE,FALSE,FALSE,-0.534,-0.00714,-2.63,0.866,0.332,0.859,-1.77
"A0A9D4WUQ6_PEA","A0A9D4WUQ6",0.807288488770345,0.981298571585778,0.869086854697673,0.996,0.992,0.939,FALSE,FALSE,FALSE,FALSE,0.498,-0.0478,-0.301,-0.0278,0.47,-0.0755,-0.376
"A0A9D4WUQ9_PEA","A0A9D4WUQ9",0.395997171038723,0.269380976659249,0.291015910577303,0.921,0.471,0.528,FALSE,FALSE,FALSE,FALSE,1.07,1.42,-1.21,-0.737,0.336,0.682,-0.527
"A0A9D4WUR9_PEA","A0A9D4WUR9",0.921839649648717,0.654661249629977,0.579413971877374,0.996,0.814,0.769,FALSE,FALSE,FALSE,FALSE,-0.237,-1.09,1.21,0.327,0.0908,-0.758,0.449
"A0A9D4WUR9_PEA.1","A0A9D4WUR9",0.0815369716529451,0.882364932593952,0.560103889939231,0.675,0.941,0.757,FALSE,FALSE,FALSE,FALSE,-1.83,-0.141,-0.5,0.711,-1.11,0.57,0.0703
"A0A9D4WUS3_PEA","A0A9D4WUS3",0.274075520690472,0.232230789360516,0.967548336946944,0.866,0.427,0.986,FALSE,FALSE,FALSE,FALSE,1.48,1.62,-0.0472,-1.28,0.2,0.349,0.301
"A0A9D4WUS3_PEA.1","A0A9D4WUS3",0.305803865935001,0.126753002215161,0.90647982539376,0.888,0.284,0.956,FALSE,FALSE,FALSE,FALSE,2.1,3.26,0.208,-2.41,-0.311,0.854,1.06
"A0A9D4WV12_PEA","A0A9D4WV12",0.835250293115505,0.196120338335538,0.62860599905108,0.996,0.382,0.802,FALSE,FALSE,FALSE,FALSE,0.203,1.33,-0.426,-0.666,-0.463,0.666,0.241
"A0A9D4WV15_PEA.1","A0A9D4WV15",0.543879251712952,0.832836715208281,0.241332198792926,0.973,0.918,0.473,FALSE,FALSE,FALSE,FALSE,-0.802,0.276,-1.43,0.458,-0.344,0.734,-0.696
"A0A9D4WV17_PEA","A0A9D4WSS2",0.534030699028625,0.671577161080752,0.026326225638904,0.969,0.825,0.102,FALSE,FALSE,FALSE,FALSE,0.811,0.55,3.02,-1.34,-0.533,-0.794,2.22
"A0A9D4WV17_PEA.1","A0A9D4WV17",0.555755662908201,0.089147850372079,0.184931339000858,0.978,0.221,0.397,FALSE,FALSE,FALSE,FALSE,-0.52,1.63,-1.09,-0.448,-0.968,1.18,0.0862
"A0A9D4WV31_PEA","A0A9D4WV31",0.751227077228796,0.330775916136404,0.280566801161888,0.996,0.538,0.517,FALSE,FALSE,FALSE,FALSE,0.0598,0.189,0.188,-0.171,-0.111,0.018,0.206
"A0A9D4WV34_PEA","A0A9D4WV34",0.499758026148289,0.0465638061590508,0.0715697644416791,0.96,0.136,0.21,FALSE,FALSE,FALSE,FALSE,0.136,0.45,0.356,-0.38,-0.244,0.0705,0.426
"A0A9D4WV41_PEA","A0A9D4WV41",0.497483899741961,0.427729207492646,0.506452538236565,0.96,0.63,0.719,FALSE,FALSE,FALSE,FALSE,0.197,0.232,0.173,-0.227,-0.0301,0.00449,0.177
"A0A9D4WV60_PEA","A0A9D4WV60",0.406519965389008,0.364848195027026,0.756487261189281,0.925,0.571,0.876,FALSE,FALSE,FALSE,FALSE,-0.576,-0.632,0.189,0.45,-0.126,-0.182,0.0074
"A0A9D4WV68_PEA","A0A9D4WV68",0.387548154592556,0.217040637397171,0.46102158435172,0.917,0.408,0.682,FALSE,FALSE,FALSE,FALSE,-1.2,-1.76,-0.912,1.54,0.335,-0.224,-1.14
"A0A9D4WV87_PEA","A0A9D4WV87",0.16828342260085,0.0195102070020411,0.1820441621856,0.788,0.0704,0.393,FALSE,FALSE,FALSE,FALSE,1.09,2.08,-0.938,-1.18,-0.0882,0.905,-0.0332
"A0A9D4WV95_PEA","A0A9D4WV95",0.104887632489981,0.0861244786537053,0.544534567067797,0.72,0.215,0.748,FALSE,FALSE,FALSE,FALSE,-0.494,-0.528,0.153,0.381,-0.113,-0.147,0.00608
"A0A9D4WV95_PEA.1","A0A8A4HIB1",0.823333276245785,0.64012571056785,0.307035691304701,0.996,0.805,0.544,FALSE,FALSE,FALSE,FALSE,-0.301,-0.633,1.27,0.0809,-0.22,-0.552,0.718
"A0A9D4WVA3_PEA","A0A9D4WU26",0.501455931166904,0.290240889102113,0.152390631395934,0.96,0.493,0.35,FALSE,FALSE,FALSE,FALSE,0.892,1.43,-1.79,-0.538,0.355,0.897,-0.893
"A0A9D4WVB0_PEA","A0A9D4WQN2",0.160038559327213,0.0860548634417805,0.339446559923753,0.783,0.215,0.577,FALSE,FALSE,FALSE,FALSE,-0.759,-0.958,0.446,0.608,-0.151,-0.35,0.0959
"A0A9D4WVB0_PEA.1","A0A9D4WVB0",0.00908128558916086,0.246941475317952,0.398069111669059,0.375,0.445,0.63,FALSE,FALSE,FALSE,FALSE,-3.48,-1.28,-0.818,1.87,-1.61,0.59,-0.228
"A0A9D4WVJ0_PEA","A0A9D4WVJ0",0.384981375867522,0.34368471980521,0.0600245846135674,0.917,0.552,0.185,FALSE,FALSE,FALSE,FALSE,0.155,-0.17,0.33,-0.0395,0.116,-0.21,0.12
"A0A9D4WVK4_PEA","A0A9D4WVK4",0.974980867640195,0.236784734688899,0.571992715112026,0.996,0.433,0.764,FALSE,FALSE,FALSE,FALSE,0.0415,-1.64,0.676,0.698,0.739,-0.94,-0.264
"A0A9D4WVN3_PEA","A0A9D4WVN3",0.907029239193901,0.840571592502371,0.927483291436643,0.996,0.921,0.966,FALSE,FALSE,FALSE,FALSE,-0.189,-0.326,-0.132,0.265,0.0762,-0.0606,-0.192
"A0A9D4WVR6_PEA","A0A9D4WVR6",0.823460330485435,0.33510725430765,0.561675403031403,0.996,0.542,0.758,FALSE,FALSE,FALSE,FALSE,0.152,0.674,-0.356,-0.312,-0.16,0.362,0.006
"A0A9D4WVU7_PEA","A0A9D4WVU7",0.934425315064085,0.276199206981265,0.220867885407791,0.996,0.478,0.447,FALSE,FALSE,FALSE,FALSE,0.0992,-1.36,1.39,0.339,0.438,-1.02,0.361
"A0A9D4WVV0_PEA","A0A9D4WVV0",0.298031716362082,0.0748848389913293,0.470034309918012,0.883,0.195,0.689,FALSE,FALSE,FALSE,FALSE,-0.291,-0.534,0.177,0.322,0.0311,-0.212,-0.0342
"A0A9D4WVY5_PEA","A0A9D4WVY5",0.578519637637693,0.986730100681641,0.593926110141141,0.988,0.994,0.778,FALSE,FALSE,FALSE,FALSE,0.512,0.0152,0.439,-0.268,0.244,-0.253,0.187
"A0A9D4WVY5_PEA.1","A0A9D4WVY5",0.231684317590112,0.39427113153413,0.566945740682499,0.845,0.598,0.761,FALSE,FALSE,FALSE,FALSE,-2.01,-1.4,0.831,1.09,-0.926,-0.315,0.517
"A0A9D4WVZ5_PEA","A0A9D4WVZ5",0.985817207772549,0.668149588308323,0.263371062043362,0.997,0.823,0.498,FALSE,FALSE,FALSE,FALSE,-0.0232,-0.563,1.36,-0.0574,-0.0806,-0.62,0.739
"A0A9D4WW01_PEA","A0A9D4WW01",0.612646688704303,0.627130458420978,0.295887663542448,0.993,0.795,0.534,FALSE,FALSE,FALSE,FALSE,-1.1,1.06,-2.09,0.295,-0.809,1.35,-0.741
"A0A9D4WW19_PEA","A0A9D4WW19",0.624345181185132,0.942011884211984,0.398924305630621,0.994,0.972,0.63,FALSE,FALSE,FALSE,FALSE,-0.108,0.016,-0.169,0.067,-0.0412,0.0829,-0.0863
"A0A9D4WW33_PEA","A0A9D4WW33",0.564692930885431,0.689389378604488,0.415174771185278,0.984,0.835,0.644,FALSE,FALSE,FALSE,FALSE,0.992,0.684,-1.27,-0.298,0.694,0.387,-0.882
"A0A9D4WW44_PEA.1","A0A9D4WW44",0.139254694547178,0.27203789447926,0.445221117220837,0.763,0.474,0.669,FALSE,FALSE,FALSE,FALSE,-2.05,-1.47,0.897,1.12,-0.93,-0.356,0.541
"A0A9D4WW44_PEA.2","A0A9D4WW44",0.484563422322948,0.245513390833266,0.411588108563613,0.958,0.443,0.642,FALSE,FALSE,FALSE,FALSE,-0.835,1.43,0.882,-0.791,-1.63,0.635,1.52
"A0A9D4WW50_PEA","A0A9D4WW50",0.81824232980332,0.0629783211748344,0.231657978951832,0.996,0.171,0.461,FALSE,FALSE,FALSE,FALSE,0.225,2.03,1.09,-1.47,-1.24,0.564,1.66
"A0A9D4WW98_PEA","A0A9D4WW98",0.750546547730823,0.883866147220083,0.591351031739719,0.996,0.942,0.777,FALSE,FALSE,FALSE,FALSE,0.538,-0.247,0.818,-0.235,0.303,-0.482,0.336
"A0A9D4WWI1_PEA","A0A9D4WWI1",0.902324194809348,0.757115686460337,0.0719058875934346,0.996,0.876,0.21,FALSE,FALSE,FALSE,FALSE,-0.158,0.398,2.3,-0.801,-0.958,-0.402,1.89
"A0A9D4WWI5_PEA","A0A9D4WWI5",0.584081712714723,0.107222005301669,0.0522128089511676,0.989,0.252,0.167,FALSE,FALSE,FALSE,FALSE,0.605,1.92,-2.15,-0.625,-0.0197,1.29,-0.858
"A0A9D4WWI9_PEA","A0A9D4WWI9",0.00143374094176997,0.0200676297221931,0.0157632427116079,0.176,0.072,0.0699,FALSE,FALSE,FALSE,FALSE,1.99,1.22,1.15,-1.52,0.468,-0.302,0.848
"A0A9D4WWL6_PEA","A0A9D4WWL6",0.362694155200086,0.8032273467871,0.140544928625348,0.907,0.902,0.33,FALSE,FALSE,FALSE,FALSE,-0.283,0.0755,-0.428,0.153,-0.13,0.228,-0.2
"A0A9D4WWP1_PEA","A0A9D4WWP1",0.151675908724723,0.481645288332292,0.464876076726621,0.778,0.681,0.685,FALSE,FALSE,FALSE,FALSE,-1.28,-0.599,-0.558,0.83,-0.455,0.23,-0.328
"A0A9D4WWQ0_PEA.1","A0A9D4WWQ0",0.242328913072521,0.964448424977256,0.881569870675754,0.847,0.984,0.945,FALSE,FALSE,FALSE,FALSE,3.04,0.111,-0.331,-0.798,2.24,-0.687,-1.02
"A0A9D4WWR2_PEA","A0A9D4WWR2",0.755904232313779,0.853197011411775,0.343943501339122,0.996,0.927,0.581,FALSE,FALSE,FALSE,FALSE,0.372,0.221,-1.04,0.0614,0.433,0.282,-0.756
"A0A9D4WWR4_PEA","A0A9D4WWR4",0.221255862154559,0.659218881622394,0.200748495438897,0.839,0.817,0.419,FALSE,FALSE,FALSE,FALSE,0.306,0.106,0.288,-0.22,0.0865,-0.114,0.174
"A0A9D4WWR7_PEA","A0A9D4WWR7",0.156014778895659,0.176558237564957,0.634366019865964,0.782,0.356,0.806,FALSE,FALSE,FALSE,FALSE,-2.79,-2.64,0.789,1.99,-0.803,-0.655,0.134
"A0A9D4WWS5_PEA","A0A9D4Y6I8",0.939716753623237,0.750324560430145,0.428822455360306,0.996,0.872,0.655,FALSE,FALSE,FALSE,FALSE,0.125,0.526,-1.19,0.00353,0.128,0.53,-0.66
