"name","ID","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio"
"A0A068LJH6_PEA","A0A068LJH6",0.00121891879350873,0.0113,TRUE,-0.909
"A0A0F6NG56_PEA","A0A0F6NG56",0.00813703114033012,0.0432,TRUE,-0.617
"A0A0F6NGI2_PEA","A0A0F6NGI2",8.51626705297121e-06,0.000521,TRUE,3.05
"A0A0F6NGK1_PEA","A0A0F6NGK1",1.7196760321809e-05,0.000795,TRUE,-1.72
"A0A0H3WA21_PEA","A0A9D4WJ86",0.00144129331556497,0.0126,TRUE,1.17
"A0A0H5BV73_PEA","A0A0H5BV50",0.00157410761192695,0.0134,TRUE,-0.701
"A0A0M3KL10_PEA","A0A0M3KL10",8.10150692746362e-05,0.00211,TRUE,2.54
"A0A2S1CDX8_PEA","A0A2S1CDX8",0.00025763701568306,0.0041,TRUE,-0.978
"A0A2S1CDX9_PEA","A0A2S1CDX9",0.00283344703581151,0.0204,TRUE,-1.14
"A0A2S1CDZ6_PEA","A0A9D4XNU4",7.4536137874034e-06,0.000492,TRUE,2.41
"A0A2S1CE40_PEA","A0A2S1CE40",8.61624744809025e-05,0.00219,TRUE,-1.34
"A0A2S1CEH5_PEA","A0A2S1CEH5",0.00186817973756969,0.0152,TRUE,-1.3
"A0A2U3TA33_PEA","A0A2U3TA33",3.60214833938695e-05,0.00124,TRUE,2.35
"A0A386K171_PEA","A0A386K0X0",0.00488721299370758,0.0302,TRUE,-0.78
"A0A7H0S597_PEA","A0A7H0S597",0.00267768670352574,0.0196,TRUE,1.15
"A0A8A4HHB1_PEA","A0A8A4HHB1",0.000824033717828074,0.00857,TRUE,0.979
"A0A8A4HIF1_PEA","A0A8A4HIF1",0.000105630968151911,0.00247,TRUE,1.74
"A0A8A4HIW7_PEA","A0A8A4HIW7",0.00014526613177918,0.00297,TRUE,1.24
"A0A8A4HKI2_PEA","A0A8A4HKI2",0.00098182857391877,0.00969,TRUE,-0.946
"A0A9D4VEX7_PEA","A0A9D4VEX7",0.000736983326348026,0.00807,TRUE,1.53
"A0A9D4VF95_PEA.1","A0A9D4VF16",0.004664390594698,0.0292,TRUE,1.61
"A0A9D4VFD8_PEA","A0A9D4VFD8",0.0029535439714356,0.0211,TRUE,0.774
"A0A9D4VG63_PEA","A0A9D4VG63",0.000314502742772893,0.00466,TRUE,1.16
"A0A9D4VG67_PEA","A0A9D4VG67",0.00471185204701099,0.0293,TRUE,0.884
"A0A9D4VG90_PEA","A0A9D4VG90",0.000227497630215701,0.00378,TRUE,0.88
"A0A9D4VGC5_PEA","A0A9D4VGC5",0.000112997759414206,0.00256,TRUE,-1.1
"A0A9D4VGF9_PEA","A0A9D4VI14",6.7828134839683e-08,4.86e-05,TRUE,2.81
"A0A9D4VGJ8_PEA","A0A9D4VGJ8",0.00267651499284332,0.0196,TRUE,-0.88
"A0A9D4VGK0_PEA","A0A9D4VGK0",0.00153540531362881,0.0132,TRUE,-0.916
"A0A9D4VGL4_PEA","A0A9D4VGL4",0.00329052341280213,0.0228,TRUE,-3.44
"A0A9D4VGM4_PEA","A0A9D4VGM4",0.00157059618365387,0.0134,TRUE,0.879
"A0A9D4VGM5_PEA","A0A9D4VGM5",0.000675795572841617,0.00754,TRUE,2.18
"A0A9D4VGR2_PEA","A0A9D4VGR2",0.00176752385540093,0.0146,TRUE,-0.772
"A0A9D4VGU5_PEA","A0A9D4VGU5",0.000179805985820009,0.00329,TRUE,1.46
"A0A9D4VHL1_PEA","A0A9D4VHL1",0.00866619960835046,0.045,TRUE,0.874
"A0A9D4VHQ6_PEA","A0A9D4VHQ6",0.000174699549471874,0.00323,TRUE,-1.31
"A0A9D4VHS1_PEA","A0A9D4VHS1",0.00370187102455958,0.0249,TRUE,1.84
"A0A9D4VHS4_PEA","A0A9D4VHS4",0.00632540594358075,0.0364,TRUE,2.64
"A0A9D4VHX6_PEA","A0A9D4VHX6",0.00337677806792303,0.0231,TRUE,-0.919
"A0A9D4VI11_PEA","A0A9D4VI11",0.00606184014988714,0.0353,TRUE,0.911
"A0A9D4VI29_PEA","A0A9D4VI29",8.34191503848797e-08,4.95e-05,TRUE,-3.14
"A0A9D4VI35_PEA","A0A9D4VI35",0.00889231299002591,0.0457,TRUE,-2.05
"A0A9D4VI99_PEA","A0A9D4VI99",0.00060340458698771,0.007,TRUE,-0.905
"A0A9D4VIA5_PEA","A0A9D4VIA5",1.38836055591357e-05,0.000687,TRUE,-1.42
"A0A9D4VIF9_PEA","A0A9D4VIF9",0.00735188339055455,0.0401,TRUE,0.902
"A0A9D4VIH0_PEA.1","A0A9D4VIH0",0.00172674527525814,0.0144,TRUE,-3.1
"A0A9D4VIH4_PEA.1","A0A9D4ZV35",0.00457180869044714,0.0288,TRUE,1.39
"A0A9D4VIM9_PEA","A0A9D4VIM9",1.17132187745466e-05,0.000623,TRUE,-1.97
"A0A9D4VIN0_PEA","A0A9D4VIN0",5.84563685732428e-05,0.00172,TRUE,1.5
"A0A9D4VIN7_PEA","A0A9D4VIN7",0.00662886212179739,0.0374,TRUE,-0.662
"A0A9D4VIV0_PEA","A0A9D4VIV0",1.76388277312186e-06,2e-04,TRUE,-2.41
"A0A9D4VIY3_PEA","A0A9D5B715",0.00105429634549656,0.0102,TRUE,1.31
"A0A9D4VIY4_PEA.1","A0A9D4VIY4",0.00100587259490972,0.00985,TRUE,-2.36
"A0A9D4VJ29_PEA","A0A9D4VIU5",0.000415865006648567,0.00556,TRUE,0.957
"A0A9D4VJH4_PEA","A0A9D4VJH4",6.73651574860131e-06,0.000456,TRUE,2.22
"A0A9D4VJQ6_PEA","A0A9D4VJQ6",0.000160056822306588,0.00311,TRUE,1.44
"A0A9D4VJW7_PEA","A0A9D4VJW7",0.00994907243540317,0.0497,TRUE,3.25
"A0A9D4VJY1_PEA","A0A9D4VJY1",0.00135072197838373,0.0121,TRUE,-1.19
"A0A9D4VJY3_PEA","A0A9D4VJY3",0.000137190737994402,0.00285,TRUE,1.59
"A0A9D4VJZ4_PEA","A0A9D4VJZ4",0.00211603330101356,0.0166,TRUE,1.18
"A0A9D4VK39_PEA","A0A9D4VK39",6.06827333115787e-05,0.00174,TRUE,1.73
"A0A9D4VK68_PEA","A0A9D4VK68",0.00572076558053017,0.034,TRUE,2.35
"A0A9D4VKF6_PEA","A0A9D4VKF6",0.000698800297488818,0.00772,TRUE,0.937
"A0A9D4VKF8_PEA","A0A9D4VKF8",0.000196170163995705,0.00342,TRUE,-1.21
"A0A9D4VKP5_PEA","A0A9D4VKP5",0.00151900092094877,0.0131,TRUE,-1.31
"A0A9D4VKW4_PEA","A0A9D4VKW4",0.00103607570422281,0.0101,TRUE,-0.929
"A0A9D4VL16_PEA","A0A9D4VL16",5.56152815855147e-05,0.00167,TRUE,1.83
"A0A9D4VL38_PEA","A0A9D4VL38",1.53584386672089e-06,0.000191,TRUE,-2.16
"A0A9D4VL64_PEA","A0A9D4VJE2",0.00828845150547674,0.0436,TRUE,0.859
"A0A9D4VL77_PEA","A0A9D4VK25",7.10975477969476e-06,0.000477,TRUE,-1.51
"A0A9D4VLE3_PEA.1","A0A9D4VLE3",0.00271969194353141,0.0199,TRUE,1.75
"A0A9D4VLF1_PEA","A0A9D4VLF1",0.00140170431068526,0.0124,TRUE,-0.827
"A0A9D4VLH4_PEA","A0A9D4VLH4",0.00456943050699981,0.0288,TRUE,0.763
"A0A9D4VLJ4_PEA","A0A9D4VLJ4",0.00120728280264123,0.0112,TRUE,-1.41
"A0A9D4VLX9_PEA","A0A9D4VLX9",0.000227608814467634,0.00378,TRUE,-1.17
"A0A9D4VLY0_PEA","A0A9D4VLY0",0.000432291617759549,0.00564,TRUE,1.34
"A0A9D4VM10_PEA","A0A9D4VM10",0.00033804995894171,0.0049,TRUE,1.49
"A0A9D4VMA8_PEA","A0A9D4VMA8",0.000676254396438689,0.00754,TRUE,-1.06
"A0A9D4VME0_PEA","A0A9D4VME0",9.45805885110258e-05,0.00231,TRUE,-1.23
"A0A9D4VME1_PEA","A0A9D4VME1",0.00413899111775737,0.0269,TRUE,-0.937
"A0A9D4VMS5_PEA","A0A9D4VMS5",0.00827823219681315,0.0436,TRUE,-0.696
"A0A9D4VMV8_PEA","A0A9D4VMV8",0.000386896313057004,0.00537,TRUE,1.1
"A0A9D4VMW8_PEA","A0A9D4VMW8",0.00206763989538758,0.0164,TRUE,3.31
"A0A9D4VMZ0_PEA","A0A9D4VMZ0",9.44238513400361e-07,0.000138,TRUE,-2.37
"A0A9D4VN19_PEA","A0A9D4VN19",0.000246111518756579,0.00398,TRUE,1.3
"A0A9D4VN70_PEA","A0A9D4VN70",8.06698430297476e-07,0.000137,TRUE,2.3
"A0A9D4VN94_PEA","A0A9D4VN94",3.79021242320744e-05,0.00128,TRUE,-1.92
"A0A9D4VNA6_PEA","A0A9D4VNA6",0.00282398147313508,0.0203,TRUE,0.762
"A0A9D4VNC5_PEA","A0A9D4VNC5",0.000356906200046062,0.00506,TRUE,0.839
"A0A9D4VNC6_PEA","A0A9D4VNC6",9.65870878718595e-05,0.00234,TRUE,2.1
"A0A9D4VNC8_PEA","A0A9D4VNC8",0.000133955269587591,0.00285,TRUE,-1.19
"A0A9D4VNJ1_PEA","A0A9D4VNJ1",0.000641155800253837,0.00729,TRUE,0.998
"A0A9D4VNJ2_PEA","A0A9D4VNJ2",0.0019667379836646,0.0158,TRUE,0.763
"A0A9D4VNU4_PEA","A0A9D4VNU4",0.000423334459394861,0.0056,TRUE,-1.76
"A0A9D4VNW1_PEA","A0A9D4VNW1",3.22652846775549e-06,0.000296,TRUE,1.99
"A0A9D4VP29_PEA","A0A9D4VP29",0.00831142774004876,0.0437,TRUE,-1.96
"A0A9D4VP91_PEA","A0A9D4VP91",0.000744788534417389,0.00812,TRUE,1.54
"A0A9D4VPJ8_PEA","A0A9D4VPJ8",6.94438905280612e-05,0.00192,TRUE,-1.8
"A0A9D4VPM9_PEA","A0A9D4VPM9",0.000390762934226534,0.00539,TRUE,-1.06
"A0A9D4VPS6_PEA","A0A9D4VPS6",3.37910788086558e-05,0.00122,TRUE,-2.7
"A0A9D4VPV0_PEA","A0A9D4VPV0",0.00278910540015706,0.0202,TRUE,0.897
"A0A9D4VPX9_PEA","A0A9D4VPX9",3.3632732994765e-05,0.00122,TRUE,-2.27
"A0A9D4VQ03_PEA","A0A9D4VQ01",0.00766196011112741,0.0413,TRUE,0.597
"A0A9D4VQ33_PEA","A0A9D4VQ33",0.00376386172925495,0.0251,TRUE,-1.11
"A0A9D4VQ42_PEA","A0A9D4VQ42",1.42730680635802e-06,0.000184,TRUE,-2.35
"A0A9D4VQ78_PEA","A0A9D4VQ78",0.00317315286609967,0.0223,TRUE,-0.751
"A0A9D4VQ91_PEA","A0A9D4VQ91",0.00149070256876622,0.013,TRUE,-0.877
"A0A9D4VQ99_PEA","A0A9D4VQ99",0.000165220764471162,0.00316,TRUE,0.914
"A0A9D4VQC8_PEA","A0A9D4VQC8",0.001262784410787,0.0115,TRUE,0.841
"A0A9D4VQH9_PEA","A0A9D4VQH9",6.07072295091229e-05,0.00174,TRUE,1.78
"A0A9D4VQW3_PEA","A0A9D4VQW3",0.00181181779686891,0.0149,TRUE,1.09
"A0A9D4VRA0_PEA","A0A9D4VRA0",0.00323370300172527,0.0226,TRUE,-0.733
"A0A9D4VRD4_PEA","A0A9D4VRD4",0.00129822238594847,0.0117,TRUE,1.49
"A0A9D4VRF6_PEA","A0A9D4VRF6",0.00284394038052414,0.0204,TRUE,-1.02
"A0A9D4VRN2_PEA","A0A9D4VRN2",0.000372336103469217,0.0052,TRUE,-0.97
"A0A9D4VRR0_PEA","A0A9D4VRR0",0.000222100319275136,0.00373,TRUE,-1.05
"A0A9D4VS27_PEA","A0A9D4VS27",0.0018523265060121,0.0151,TRUE,-0.952
"A0A9D4VS53_PEA","A0A9D4VS53",2.821758754052e-08,2.72e-05,TRUE,3.08
"A0A9D4VS73_PEA","A0A9D4VS73",0.00359606227635931,0.0243,TRUE,-0.654
"A0A9D4VSB3_PEA","A0A9D4VSB3",0.000148503861197823,0.00298,TRUE,1.2
"A0A9D4VSF3_PEA","A0A9D4VSF3",2.93071790623455e-05,0.00111,TRUE,-1.84
"A0A9D4VSL0_PEA","A0A9D4VSL0",5.30612849754432e-06,0.000401,TRUE,1.75
"A0A9D4VSL7_PEA","A0A9D4VS68",0.00879170934271163,0.0454,TRUE,1.2
"A0A9D4VSZ4_PEA","A0A9D4VSZ4",0.00151720620705173,0.0131,TRUE,-1.64
"A0A9D4VT50_PEA","A0A9D4VT50",0.000708579972931946,0.00781,TRUE,-1.11
"A0A9D4VT61_PEA","A0A9D4VT61",0.000688297951549845,0.00766,TRUE,-4.74
"A0A9D4VT63_PEA","A0A9D4VT63",0.000190291315453665,0.00337,TRUE,-2.16
"A0A9D4VTE0_PEA","A0A9D4VTE0",1.01749901031392e-05,0.000569,TRUE,3
"A0A9D4VTF8_PEA","A0A9D4VTF8",0.000993879330595721,0.00978,TRUE,3.84
"A0A9D4VTP0_PEA","A0A9D4VTP0",0.00198022652193534,0.0159,TRUE,-0.904
"A0A9D4VU18_PEA","A0A9D4VU18",0.00980401886982441,0.0493,TRUE,4.22
"A0A9D4VUF5_PEA","A0A9D4VUF5",0.000277169742379171,0.00429,TRUE,-1.24
"A0A9D4VUS4_PEA","A0A9D4VTF7",0.00739963964527285,0.0402,TRUE,3.11
"A0A9D4VUW9_PEA","A0A9D4VUW9",0.000509274113497162,0.00623,TRUE,-1.37
"A0A9D4VUY3_PEA","A0A9D4VUN0",0.000473449681487626,0.00603,TRUE,0.972
"A0A9D4VV27_PEA","A0A9D4VV27",2.59516065693695e-05,0.00103,TRUE,1.44
"A0A9D4VVK0_PEA.1","A0A9D4VVK0",0.00179984027637217,0.0148,TRUE,-0.88
"A0A9D4VVM5_PEA","A0A9D4VVM5",4.20654495263978e-07,0.000108,TRUE,3.38
"A0A9D4VVT5_PEA","A0A9D4VVT5",0.00240190221700784,0.0182,TRUE,0.852
"A0A9D4VVZ1_PEA","A0A9D4VVZ1",0.000654252314842062,0.00739,TRUE,-1.46
"A0A9D4VW11_PEA.1","A0A9D4VW11",0.0096107057623559,0.0487,TRUE,-1.71
"A0A9D4VWN0_PEA","A0A9D4VWN0",0.00395472260499043,0.026,TRUE,-1.52
"A0A9D4VWT2_PEA","A0A9D4VWT2",0.000163083523176731,0.00315,TRUE,1.27
"A0A9D4VWV7_PEA","A0A9D4VWV7",0.000649932027264605,0.00735,TRUE,-0.764
"A0A9D4VX45_PEA","A0A9D4VX45",0.00438942434759394,0.0281,TRUE,-1.02
"A0A9D4VX63_PEA.1","A0A9D4VX63",0.00266155896489177,0.0195,TRUE,3.48
"A0A9D4VX86_PEA","A0A9D4VX86",0.00879121344440806,0.0454,TRUE,-2.32
"A0A9D4VXE0_PEA","A0A9D4VXE0",0.00165453033311975,0.0139,TRUE,-0.703
"A0A9D4VXI3_PEA","A0A9D4VXI3",0.0037453071774456,0.0251,TRUE,0.682
"A0A9D4VXL7_PEA","A0A9D4VXL7",0.00464116685282779,0.0291,TRUE,-1.13
"A0A9D4VXP2_PEA","A0A9D4VXP2",3.10904076252772e-06,0.000293,TRUE,-1.86
"A0A9D4VXQ2_PEA.1","A0A9D4VXQ2",0.0064539967449037,0.0367,TRUE,-3.47
"A0A9D4VXX8_PEA","A0A9D4VXX8",0.00638184939461227,0.0366,TRUE,-0.773
"A0A9D4VY63_PEA","A0A9D4VY63",0.000172735377273466,0.00323,TRUE,-1.49
"A0A9D4VY64_PEA","A0A9D4VY64",0.00216661587264846,0.0169,TRUE,1.38
"A0A9D4VY72_PEA","A0A9D4VY72",0.00156336800507201,0.0133,TRUE,1.01
"A0A9D4VY79_PEA","A0A2U3TA33",0.00254257046193889,0.0189,TRUE,-1.24
"A0A9D4VY93_PEA","A0A9D4VY93",0.0051334559981012,0.0313,TRUE,1.25
"A0A9D4VYA5_PEA","A0A9D4VYA5",0.000808031991118536,0.0085,TRUE,-1.08
"A0A9D4VYB3_PEA","A0A9D4VYB3",0.00140223284864571,0.0124,TRUE,1.23
"A0A9D4VYD1_PEA","A0A9D4VYD1",0.0020239463609879,0.0161,TRUE,-1.18
"A0A9D4VYI6_PEA","A0A9D4VYI6",1.26072125532105e-05,0.000656,TRUE,-2.36
"A0A9D4VYJ3_PEA","A0A9D4VYJ3",0.000270959812148592,0.00426,TRUE,-1.2
"A0A9D4VYK7_PEA.1","A0A9D4VWX7",0.000927299582892705,0.00933,TRUE,-2.19
"A0A9D4VYL0_PEA","A0A9D4VYL0",0.00471013102623614,0.0293,TRUE,-0.872
"A0A9D4VYL1_PEA","A0A9D4VYL1",0.000451358776235111,0.00583,TRUE,-1.06
"A0A9D4VYS0_PEA","A0A9D4VYS0",0.00614302065032956,0.0356,TRUE,-2.26
"A0A9D4VYT0_PEA","A0A9D4VYT0",5.38203626540429e-07,0.000119,TRUE,3.28
"A0A9D4VZ04_PEA","A0A9D4VZ04",0.00432221242750292,0.0278,TRUE,2.14
"A0A9D4VZA3_PEA","A0A9D4VZA3",0.00301572336488979,0.0215,TRUE,0.942
"A0A9D4VZA4_PEA","A0A9D4VZA4",0.00765600701356862,0.0413,TRUE,0.728
"A0A9D4VZB7_PEA","A0A9D4VZB7",0.00642337016668914,0.0367,TRUE,0.811
"A0A9D4VZG3_PEA.1","A0A9D4VZG3",0.00231633375524536,0.0177,TRUE,-0.889
"A0A9D4VZG5_PEA","A0A9D4VZG5",0.00048133127014064,0.00608,TRUE,1.21
"A0A9D4VZG8_PEA","A0A9D4VZG8",0.000427156450397048,0.00561,TRUE,1.02
"A0A9D4VZI9_PEA","A0A9D4VZI9",0.00216083797236662,0.0169,TRUE,1.26
"A0A9D4VZQ5_PEA","A0A9D4VZQ5",0.000844251025814632,0.00874,TRUE,1.04
"A0A9D4VZY3_PEA","A0A9D4VZY3",0.00254957774019302,0.019,TRUE,0.995
"A0A9D4VZZ2_PEA","A0A9D4VZZ2",0.00678727755291468,0.038,TRUE,0.589
"A0A9D4W010_PEA","A0A9D4W010",2.0678290271171e-05,0.000867,TRUE,-2.55
"A0A9D4W021_PEA","A0A9D4W021",0.000278903634202521,0.00429,TRUE,1.65
"A0A9D4W040_PEA.1","A0A9D4VYV7",0.00156330763011665,0.0133,TRUE,2.35
"A0A9D4W0M5_PEA","A0A9D4W0M5",4.57159068854686e-05,0.00146,TRUE,2.29
"A0A9D4W0M6_PEA","A0A9D4W0M6",8.39998112475271e-05,0.00217,TRUE,-1.32
"A0A9D4W0P3_PEA","A0A9D4W0P3",0.00578276336162777,0.0343,TRUE,-0.931
"A0A9D4W0S0_PEA","A0A9D4W0S0",0.000352492484757802,0.00503,TRUE,1.33
"A0A9D4W0U1_PEA","A0A9D4VXU8",0.000183574185840943,0.00333,TRUE,1.27
"A0A9D4W0X8_PEA","A0A9D4W0X8",1.23257976973905e-05,0.000647,TRUE,-1.57
"A0A9D4W116_PEA","A0A9D4W116",0.00140929800583993,0.0124,TRUE,-0.898
"A0A9D4W197_PEA","A0A9D4W197",9.49876029492352e-06,0.000555,TRUE,-3.88
"A0A9D4W1B0_PEA","A0A9D4W1B0",0.00320966571087056,0.0225,TRUE,1.07
"A0A9D4W1D4_PEA","A0A9D4W1D4",7.37641702450125e-05,0.00199,TRUE,-1.88
"A0A9D4W1H4_PEA","A0A9D4W1H4",0.00181563227050855,0.0149,TRUE,2.56
"A0A9D4W1U5_PEA","A0A9D4W1U5",0.000577594033698227,0.00682,TRUE,2.1
"A0A9D4W1W4_PEA","A0A9D4W1W4",0.00334969764310904,0.0231,TRUE,-0.728
"A0A9D4W1Z9_PEA","A0A9D4W1Z9",0.000138323254873788,0.00285,TRUE,-1.32
"A0A9D4W271_PEA","A0A9D4W0I9",1.00366461451505e-05,0.000569,TRUE,2.25
"A0A9D4W273_PEA","A0A9D4W273",0.00113278282175637,0.0108,TRUE,-0.775
"A0A9D4W2A0_PEA","A0A9D4W2A0",0.000996350434659165,0.00978,TRUE,-0.816
"A0A9D4W2B4_PEA","A0A9D4W2B4",0.00725641757716374,0.0396,TRUE,1.73
"A0A9D4W2J1_PEA","A0A9D4W2J1",0.000136684999916869,0.00285,TRUE,1.01
"A0A9D4W2K7_PEA","A0A9D4W2K7",0.000186845056515493,0.00335,TRUE,-1.17
"A0A9D4W2L4_PEA","A0A9D4W1S6",0.0040101031771925,0.0263,TRUE,-0.867
"A0A9D4W2M3_PEA","A0A9D4W2M3",0.000564440763200217,0.00672,TRUE,-0.874
"A0A9D4W350_PEA","A0A9D4W350",2.6965124792903e-05,0.00105,TRUE,1.65
"A0A9D4W381_PEA","A0A9D4W381",1.42454792707919e-06,0.000184,TRUE,2.63
"A0A9D4W3A2_PEA","A0A9D4W3A2",0.000411205606052562,0.00553,TRUE,-1.12
"A0A9D4W3F0_PEA","A0A9D4XEX2",1.62383675103824e-06,0.000196,TRUE,2.68
"A0A9D4W3I7_PEA","A0A9D4W3I7",0.00356672590227018,0.0241,TRUE,1.48
"A0A9D4W3J2_PEA","A0A9D4W3J2",0.00776498738135992,0.0416,TRUE,0.72
"A0A9D4W3K3_PEA","A0A9D4W1S3",0.000616454086532566,0.0071,TRUE,1.04
"A0A9D4W3N4_PEA","A0A9D4W3N4",0.000101180903153558,0.00241,TRUE,2.61
"A0A9D4W3P0_PEA","A0A9D4W3P0",0.00594717487217104,0.0349,TRUE,-1.13
"A0A9D4W3U6_PEA","A0A9D4W3U6",0.00126548467539118,0.0115,TRUE,-1.17
"A0A9D4W3W3_PEA","A0A9D4W3W3",0.000188428628802148,0.00335,TRUE,-1.01
"A0A9D4W3X4_PEA","A0A9D4W3X4",0.000943906595224033,0.00945,TRUE,2.31
"A0A9D4W3X7_PEA","A0A9D4W3X7",0.000171701444746521,0.00323,TRUE,1.38
"A0A9D4W400_PEA","A0A9D4W400",0.000431751429195856,0.00564,TRUE,-0.988
"A0A9D4W417_PEA","A0A9D4W417",0.00185627884652864,0.0151,TRUE,0.901
"A0A9D4W485_PEA","A0A9D4W485",0.000849040500976041,0.00878,TRUE,-1.17
"A0A9D4W4C2_PEA.1","A0A9D4W3X2",0.00308891425444718,0.0218,TRUE,-1.72
"A0A9D4W4M8_PEA","A0A9D4W1D3",0.00619909783116357,0.0358,TRUE,-0.733
"A0A9D4W4P0_PEA","A0A9D4W4P0",7.93711520838906e-06,0.000506,TRUE,1.81
"A0A9D4W4T3_PEA","A0A9D4W4T3",0.00019100286176101,0.00337,TRUE,-1.3
"A0A9D4W4V3_PEA","A0A9D4W4V3",0.00316990881885377,0.0223,TRUE,-1.03
"A0A9D4W4Z3_PEA","A0A9D4W4Z3",0.00136856898100956,0.0122,TRUE,-0.733
"A0A9D4W506_PEA","A0A9D4W506",0.00522048109279622,0.0317,TRUE,0.658
"A0A9D4W514_PEA","A0A9D4W514",0.00375404403286408,0.0251,TRUE,-1.77
"A0A9D4W543_PEA","A0A9D4W543",0.00822742523537822,0.0436,TRUE,0.778
"A0A9D4W554_PEA","A0A9D4W554",0.000191160516386782,0.00337,TRUE,-1.25
"A0A9D4W580_PEA","A0A9D4W580",0.00416688527457365,0.027,TRUE,1.2
"A0A9D4W581_PEA","A0A9D4W581",0.00156651502709987,0.0133,TRUE,-0.718
"A0A9D4W584_PEA","A0A9D4W584",0.000784389220432409,0.00836,TRUE,-1.09
"A0A9D4W5B3_PEA","A0A9D4W5B3",0.00580850488104724,0.0343,TRUE,-0.824
"A0A9D4W5F4_PEA","A0A9D4W5F4",0.000671466676767493,0.00751,TRUE,-1.03
"A0A9D4W5S3_PEA","A0A9D4W5S3",0.000187707254964072,0.00335,TRUE,1.39
"A0A9D4W5T8_PEA","A0A9D4W5T8",0.000146188565983671,0.00298,TRUE,-1.39
"A0A9D4W5V1_PEA","A0A9D4W5V1",0.000328694510189508,0.00483,TRUE,-1.21
"A0A9D4W5V3_PEA","A0A9D4W5V3",0.000630017180945238,0.0072,TRUE,0.893
"A0A9D4W5V4_PEA.1","A0A9D4W5V4",0.00642696155194862,0.0367,TRUE,-1.36
"A0A9D4W5V6_PEA","A0A9D4W5V6",0.00242728091993339,0.0183,TRUE,2.81
"A0A9D4W5W2_PEA","A0A9D4W5W2",0.00604018111348933,0.0352,TRUE,-2.46
"A0A9D4W5W9_PEA","A0A9D4W5W9",0.00429610834389826,0.0276,TRUE,-1.1
"A0A9D4W5X4_PEA","A0A9D4W5X4",8.16349013251415e-07,0.000137,TRUE,2.79
"A0A9D4W5Z6_PEA","A0A9D4W5Z6",0.00671482385637487,0.0377,TRUE,-3.49
"A0A9D4W620_PEA","A0A9D4W620",1.82647561243823e-05,0.000829,TRUE,-1.24
"A0A9D4W6E5_PEA","A0A9D4W6E5",0.00522003459202686,0.0317,TRUE,0.901
"A0A9D4W6G6_PEA","A0A9D4W6G6",0.00103629865006036,0.0101,TRUE,0.679
"A0A9D4W6J2_PEA","A0A9D4W6J2",0.00424444860282542,0.0274,TRUE,-0.828
"A0A9D4W6K4_PEA","A0A9D4W6K4",0.00619062043273902,0.0358,TRUE,-2.21
"A0A9D4W6V7_PEA","A0A9D4W6V7",0.00308433961745455,0.0218,TRUE,1.31
"A0A9D4W704_PEA","A0A9D4W704",0.00308891020600961,0.0218,TRUE,1.64
"A0A9D4W7A5_PEA","A0A9D4W7A5",0.00214121001511511,0.0168,TRUE,-0.683
"A0A9D4W7D2_PEA","A0A9D4W7D2",1.00558802902116e-05,0.000569,TRUE,-2.16
"A0A9D4W7E6_PEA","A0A9D4W7E6",0.000400415461448063,0.00545,TRUE,1.51
"A0A9D4W7K9_PEA","A0A9D4W7K9",0.00639720040494929,0.0366,TRUE,-4.96
"A0A9D4W7V0_PEA","A0A9D4W7V0",4.62236639774183e-07,0.000115,TRUE,-3.16
"A0A9D4W7Y5_PEA","A0A9D4W7Y5",3.47779677925908e-05,0.00123,TRUE,1.81
"A0A9D4W7Y8_PEA","A0A9D4VP70",0.00758065972775234,0.041,TRUE,-0.881
"A0A9D4W893_PEA","A0A9D4W893",0.00275172729977388,0.02,TRUE,1.07
"A0A9D4W8E7_PEA","A0A9D4W8E7",0.00794396779466513,0.0423,TRUE,-0.874
"A0A9D4W8E9_PEA","A0A9D4W8E9",0.00590858315227276,0.0347,TRUE,-0.765
"A0A9D4W8F3_PEA","A0A9D4W8F3",0.00274013018826447,0.02,TRUE,-0.739
"A0A9D4W8I7_PEA","A0A9D4W8I7",1.62147791709376e-06,0.000196,TRUE,-1.95
"A0A9D4W8L5_PEA","A0A9D4W588",0.000979705394836782,0.00969,TRUE,1.26
"A0A9D4W913_PEA","A0A9D4W913",0.00601378059803187,0.0352,TRUE,-0.586
"A0A9D4W9C9_PEA","A0A9D4W9C9",0.000158571144975848,0.0031,TRUE,-1.97
"A0A9D4W9K0_PEA","A0A9D4W9K0",0.00280934454216619,0.0203,TRUE,0.88
"A0A9D4W9P4_PEA","A0A9D4W9P4",1.48801984748064e-06,0.000188,TRUE,-2.39
"A0A9D4W9P5_PEA","A0A9D4W9P5",0.00116673419311408,0.0109,TRUE,1.17
"A0A9D4W9Q3_PEA","A0A9D4W9Q3",0.00052596649219671,0.00635,TRUE,-0.851
"A0A9D4W9W8_PEA","A0A9D4W9W8",0.0018368970713283,0.015,TRUE,-0.684
"A0A9D4W9W9_PEA","A0A9D4W9W9",0.000499254417233642,0.00618,TRUE,-1.16
"A0A9D4WA52_PEA","A0A9D4WA52",5.71792779638989e-05,0.00169,TRUE,1.89
"A0A9D4WAK1_PEA","A0A9D4WAK1",0.000269939411915089,0.00425,TRUE,-1.06
