"name","ID","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio"
"A0A9D5B3W8_PEA.1","A0A9D4X1F7",0.0083365904075661,0.0366,TRUE,1.06
"A0A9D5B3X0_PEA","A0A9D5B3X0",0.00241419909166854,0.0139,TRUE,1.1
"A0A9D5B3Z8_PEA","A0A9D4Y0L0",0.00314763040328529,0.017,TRUE,-1.3
"A0A9D5B429_PEA","A0A9D5B429",0.00174961932993284,0.0109,TRUE,0.964
"A0A9D5B443_PEA","A0A9D5B443",2.94735849640696e-06,0.000163,TRUE,-4.21
"A0A9D5B4H8_PEA","A0A9D5B4H8",0.00537833261224011,0.026,TRUE,-3.72
"A0A9D5B4K5_PEA","A0A9D5B4K5",0.00114538851622214,0.00773,TRUE,0.913
"A0A9D5B4N8_PEA","A0A9D5B4N8",1.3923036511919e-05,0.000408,TRUE,-1.89
"A0A9D5B4P4_PEA","A0A9D5B4P4",0.00069900389447905,0.00539,TRUE,-1.51
"A0A9D5B4S1_PEA","A0A9D5B4S1",3.8737348374431e-05,0.000745,TRUE,1.7
"A0A9D5B4U5_PEA","A0A9D5B4U5",0.00194189015959167,0.0117,TRUE,1.43
"A0A9D5B5W8_PEA","A0A9D5B5W8",1.60462479716256e-06,0.000119,TRUE,-3.33
"A0A9D5B621_PEA","A0A9D5B621",0.000646331438752538,0.00511,TRUE,-1.08
"A0A9D5B6M0_PEA","A0A9D5B6M0",0.00109455692809909,0.00749,TRUE,-3.65
"A0A9D5B6S2_PEA","A0A9D5B6S2",9.89499018756137e-06,0.000353,TRUE,2.02
"A0A9D5B6T3_PEA","A0A9D5B6T3",7.70444074758559e-05,0.00114,TRUE,1.26
"A0A9D5B6U6_PEA","A0A9D5B6U6",0.00941495508567386,0.0402,TRUE,3.56
"A0A9D5B710_PEA","A0A9D5B710",0.000589718317511491,0.00476,TRUE,2.35
"A0A9D5B718_PEA","A0A9D5B718",0.00274492014141991,0.0153,TRUE,-1.35
"A0A9D5B780_PEA","A0A9D5B780",0.000135707759027422,0.00169,TRUE,-1.38
"A0A9D5B7A0_PEA","A0A9D5B7A0",0.00545331282226175,0.0263,TRUE,-1.76
"A0A9D5B7A1_PEA","A0A9D5B7A1",0.000203258611095533,0.00222,TRUE,1.8
"A0A9D5B7B8_PEA","A0A9D5B7B8",0.0033070369020205,0.0177,TRUE,1.15
"A0A9D5B7G4_PEA","A0A9D5B7G4",0.00374883294515729,0.0196,TRUE,-4.29
"A0A9D5B7N6_PEA","A0A9D5B7N6",0.000124277168884028,0.00159,TRUE,1.84
"A0A9D5B7R5_PEA","A0A9D5B7R5",0.0105540810945697,0.0438,TRUE,-0.65
"A0A9D5B873_PEA","A0A9D5B873",0.00492363085181965,0.0242,TRUE,0.973
"A0A9D5B8M1_PEA","A0A9D5B8M1",0.00014661770556566,0.0018,TRUE,3.49
"A0A9D5B8N4_PEA","A0A9D5B8N4",0.000173713762115664,0.00202,TRUE,1.24
"A0A9D5B8R9_PEA","A0A9D5B8R9",1.10440770031784e-05,0.000371,TRUE,-1.73
"A0A9D5B8Z7_PEA","A0A9D5B8Z7",0.000508637710532705,0.00426,TRUE,1.11
"A0A9D5B915_PEA.1","A0A9D5B915",5.43756191579014e-05,0.000927,TRUE,3.66
"A0A9D5B916_PEA","A0A9D5B916",0.00342738375285123,0.0182,TRUE,-1.52
"A0A9D5B974_PEA","A0A9D4VVX4",0.000200748706879226,0.0022,TRUE,1.24
"A0A9D5B9C1_PEA","A0A9D5B9C1",2.13134650294366e-07,5.22e-05,TRUE,-2.83
"A0A9D5B9J6_PEA","A0A9D5B9J6",0.00108815927157011,0.00747,TRUE,1.68
"A0A9D5B9J8_PEA","A0A9D5B9J8",2.55301004318343e-05,0.000577,TRUE,-1.78
"A0A9D5B9N3_PEA.1","A0A9D4XGU6",6.12544766139101e-05,0.001,TRUE,-2.27
"A0A9D5BA17_PEA","A0A9D5BA17",0.00475525837637526,0.0235,TRUE,1.26
"A0A9D5BAV7_PEA","A0A9D5BAV7",8.42636607457732e-05,0.00122,TRUE,-2.05
"A0A9D5BB42_PEA","A0A9D5BB42",3.18642650022083e-08,2.9e-05,TRUE,3.4
"A0A9D5BBB2_PEA","A0A9D5BBB2",0.0117438743081017,0.0478,TRUE,-2.68
"A0A9D5BBD9_PEA","A0A9D5BBD9",5.90452751140061e-06,0.000248,TRUE,-2.93
"A0A9D5BBN9_PEA","A0A9D5BBN9",1.18600089488327e-06,0.000104,TRUE,-2.28
"A0A9D5BBP0_PEA","A0A9D5BBP0",0.000212333666363098,0.00228,TRUE,1.7
"A0A9D5BBP7_PEA","A0A9D5BBP7",0.00785860472164551,0.035,TRUE,-1.51
"A0A9D5BBT6_PEA","A0A9D5BBT6",0.000411909512879184,0.00362,TRUE,1.7
"A0A9D5BBV2_PEA","A0A9D5BBV2",0.000910342935656936,0.00653,TRUE,-0.961
"A0A9D5BBX9_PEA","A0A9D5BBX9",0.000152659230911523,0.00185,TRUE,-3.11
"A0A9D5BC29_PEA","P36875",0.000312935994985275,0.00298,TRUE,-1.03
"A0A9D5BC79_PEA","A0A9D5BC79",6.91203711734784e-05,0.00107,TRUE,-1.48
"A0A9D5BCE8_PEA","A0A9D5BCE8",0.00533019188687936,0.0258,TRUE,0.784
"A0A9D5BCH6_PEA","A0A9D5BCH6",0.0005299846305879,0.0044,TRUE,-1.3
"A0A9D5BCX8_PEA","A0A9D5BCX8",0.00260263974472205,0.0147,TRUE,3.79
"A0A9D5BD02_PEA","A0A9D5BD02",0.000466056522295398,0.00399,TRUE,0.932
"A0A9D5BD51_PEA","A0A9D5BD51",0.00453300274505816,0.0226,TRUE,-0.655
"A0A9D5BDK3_PEA","A0A9D5BDK3",0.00504261417448023,0.0246,TRUE,0.888
"A0A9D5BDL3_PEA","A0A9D5BDL3",9.0342753418525e-05,0.00128,TRUE,-1.1
"A0A9D5BDN2_PEA","A0A9D5BDN2",0.000386406222610515,0.00347,TRUE,-2.57
"A0A9D5BDS5_PEA","A0A9D5BDS5",0.00257343842677793,0.0146,TRUE,1.61
"A0A9D5BE63_PEA","A0A9D5BE63",0.00010712068900295,0.00144,TRUE,1.9
"A0A9D5BE76_PEA","A0A9D5BE76",0.000452075851885547,0.00389,TRUE,-1.72
"A0A9D5BE96_PEA","A0A9D5B9Z1",7.1945885803034e-07,8.22e-05,TRUE,2.72
"A0A9D5BEB4_PEA","A0A9D5BEB4",0.00596394673559561,0.0282,TRUE,-1.59
"A0A9D5BEG5_PEA","A0A9D5BEG5",0.000229868117247926,0.0024,TRUE,1.39
"A0A9D5BEL6_PEA","A0A9D5BEL6",0.00591114833342196,0.028,TRUE,-2.51
"A0A9D5BEP1_PEA","A0A9D5BEP1",0.0010248000259054,0.00716,TRUE,1.34
"A0A9D5BEQ3_PEA","A0A9D5BEQ3",0.00496802568762058,0.0244,TRUE,-0.671
"A0A9D5BER7_PEA","A0A9D5BER7",0.00152860313234663,0.00973,TRUE,-2.08
"A0A9D5BER9_PEA","A0A9D5BER9",0.000148264129150384,0.00181,TRUE,1.32
"A0A9D5BEU8_PEA","A0A9D5BEU8",0.00366283324140241,0.0192,TRUE,0.697
"A0A9D5BEX2_PEA","A0A9D5BEX2",0.000848077486964434,0.00621,TRUE,-2.58
"A0A9D5BEX4_PEA","A0A9D5BEX4",0.00265954215198172,0.015,TRUE,0.764
"A0A9D5BF11_PEA","A0A9D5BF11",5.76998362280567e-05,0.000964,TRUE,1.84
"A0A9D5BF15_PEA","A0A9D5BF15",0.00999363413219931,0.0421,TRUE,1.56
"A0A9D5BFD0_PEA","A0A9D5BFD0",5.22498513881152e-05,0.000904,TRUE,-1.48
"A0A9D5BFI9_PEA.1","A0A9D4Y3P4",0.00386104614487307,0.0201,TRUE,-1.62
"A0A9D5BFR9_PEA","A0A9D5BFR9",0.00015029660976212,0.00183,TRUE,-1.95
"A0A9D5BFW8_PEA","A0A9D5BFW8",0.0022081041347875,0.0129,TRUE,-1.6
"A0A9D5BGI8_PEA","A0A9D5BGI8",0.000175725665343177,0.00203,TRUE,-1.55
"A0A9D5BGM7_PEA","A0A9D5BGM7",3.35191706777555e-06,0.000178,TRUE,-3.6
"A0A9D5BGN0_PEA","A0A9D5BGN0",0.000498571228468016,0.0042,TRUE,-1.47
"A0A9D5BGP6_PEA","A0A9D5BGP6",0.00626828414038604,0.0293,TRUE,-1.38
"A0A9D5BGQ7_PEA","A0A9D5BGQ7",0.000188750525425851,0.00213,TRUE,1.75
"A0A9D5BGR9_PEA","A0A9D5BGR9",0.00311916566698922,0.0169,TRUE,-5.3
"A0A9D5BGY4_PEA","A0A9D5BGY4",0.000872926182636238,0.00636,TRUE,-0.81
"A0A9D5BHA8_PEA","A0A9D5BHA8",0.000500221787179635,0.0042,TRUE,1.04
"A0A9D5BHI8_PEA","A0A9D5BHH3",0.00355048121014232,0.0187,TRUE,3.48
"A0A9D5BHI9_PEA","A0A9D5BHI9",7.4294248618512e-05,0.00112,TRUE,1.29
"A0A9D5BHM1_PEA","A0A9D5BHM1",0.0113007326501513,0.0462,TRUE,1.08
"A0A9D5BHT8_PEA","A0A9D4YKY0",0.00235006870853861,0.0136,TRUE,-0.895
"A0A9D5BHW9_PEA","A0A9D5BHW9",1.51719814421355e-05,0.000421,TRUE,2.25
"A0A9D5BHZ7_PEA","A0A9D5BHZ7",0.00126208856262875,0.00834,TRUE,-0.811
"A0A9D5BI24_PEA","A0A9D5BI24",2.87920489039017e-05,0.000619,TRUE,-2.18
"A0A9D5BI66_PEA","A0A9D5BI66",0.000167847333714826,0.00197,TRUE,1.18
"A0A9D5BIH9_PEA","A0A9D5BIF5",0.000305541144304162,0.00294,TRUE,1.43
"A0A9D5BIU3_PEA","A0A9D5BIU3",0.00047082962350001,0.00402,TRUE,1.04
"A0A9D5BJH4_PEA","A0A9D5BJH4",0.000439190397046667,0.00381,TRUE,2.15
"A0A9D5BJI1_PEA","A0A9D5BJI1",8.93112481328417e-05,0.00127,TRUE,1.53
"A0A9D5BJT6_PEA","A0A9D5BJM7",0.000236285612824039,0.00244,TRUE,-1.27
"A0A9D5BJW7_PEA","A0A9D5BJW7",0.00751857601436185,0.0339,TRUE,-1.41
"A0A9D5BKG6_PEA","A0A9D5BKG6",3.8476044816348e-05,0.000744,TRUE,1.56
"A0A9D5BKH2_PEA","A0A9D5BKH2",0.000525537584006503,0.00437,TRUE,-1.61
"A0A9D5BKK2_PEA","A0A9D5BKK2",2.97631588120906e-05,0.000627,TRUE,-2.48
"A0A9D5BKS4_PEA","A0A9D5BKS4",0.00799090888462141,0.0354,TRUE,-5.58
"A0A9D5BKT1_PEA","A0A9D5BKT1",0.000286933880515047,0.00283,TRUE,1.24
"A0A9D5BKU9_PEA","A0A9D5BKU9",0.00159682051456094,0.0101,TRUE,1.2
"A0A9D5BL71_PEA","A0A9D5BL71",0.00160985282773749,0.0102,TRUE,0.897
"A0A9D5BLB3_PEA","A0A9D5BLB3",0.00558299882681575,0.0268,TRUE,1.03
"A0A9D5BLG1_PEA","A0A9D5BLG1",0.00187642103018053,0.0115,TRUE,-1.14
"A0A9D5BM73_PEA","A0A9D5BM73",0.00897991865262451,0.0388,TRUE,-0.702
"A0A9D5BMD4_PEA","A0A9D5BMD4",0.00206680468629455,0.0122,TRUE,0.893
"A0A9D5BMJ8_PEA","A0A9D5BMJ8",0.0012598968322991,0.00834,TRUE,1.04
"A0A9D5BMP1_PEA","A0A9D4YKL9",3.73306413525362e-06,0.00019,TRUE,-3.56
"A0A9D5BMQ5_PEA","A0A9D5BMQ5",0.000295265607445646,0.00287,TRUE,-1.14
"A0A9D5BMW3_PEA","A0A9D5BMS8",0.00178019806353247,0.011,TRUE,0.997
"A0A9D5BMX8_PEA","A0A9D5BMX8",0.0096605824978647,0.0411,TRUE,-0.907
"A0A9D5BN18_PEA","A0A9D5BN18",0.00328548474221977,0.0176,TRUE,-1.07
"A0A9D5BN33_PEA","A0A9D5BN33",0.000666872290792613,0.0052,TRUE,-0.903
"A0A9D5BN62_PEA","A0A9D5BN62",0.00466138240309202,0.0231,TRUE,-0.762
"A0A9D5BN88_PEA","A0A9D5BN88",0.00181309880238002,0.0112,TRUE,1.17
"A0A9D5BND3_PEA","A0A9D5BND3",0.00129199630124158,0.0085,TRUE,0.84
"A0A9D5BNG2_PEA","A0A9D5BNG2",0.000287560769821737,0.00284,TRUE,-1.56
"A0A9D5BNG8_PEA","A0A9D5BNG8",0.000905044225378069,0.00651,TRUE,-2.23
"A0A9D5BNL5_PEA","A0A9D5BNL5",0.000567733404160374,0.00463,TRUE,1.32
"A0A9D5BNM8_PEA","A0A9D5BNM8",0.00011847909075767,0.00153,TRUE,-2.04
"A0A9D5BNN0_PEA","A0A9D5BNN0",0.00121839353390693,0.00813,TRUE,3.29
"A0A9D5BNP8_PEA","A0A9D5BNP8",0.000586188593169856,0.00474,TRUE,1.76
"A0A9D5BNQ3_PEA","A0A9D5BNQ3",0.0014955324698764,0.00957,TRUE,3.44
"A0A9D5BNQ5_PEA","A0A9D5BNQ5",0.000619255732106671,0.00494,TRUE,1.15
"A0A9D5BNS8_PEA","A0A9D5BNS8",0.00151444319394263,0.00966,TRUE,1.07
"A0A9D5BNX6_PEA","A0A9D5BNX6",3.10854786283697e-05,0.000642,TRUE,2.68
"A0A9D5BNZ0_PEA","A0A9D5BNZ0",0.00260449614181997,0.0147,TRUE,1.94
"A0A9D5BP16_PEA","A0A9D5BP16",2.43274300791641e-06,0.000151,TRUE,-2.91
"A0A9D5BP31_PEA","P08281",5.94739440991532e-05,0.000986,TRUE,-1.53
"A0A9D5BPB2_PEA","A0A9D5BPB2",0.000244707355642476,0.00251,TRUE,3.34
"A0A9D5BPF8_PEA","A0A9D5BPF8",1.46441678906642e-05,0.000417,TRUE,-1.98
"A0A9D5BPH4_PEA","A0A9D5BPH4",1.97441867404966e-06,0.000132,TRUE,-2.34
"A0A9D5BPI7_PEA","A0A9D5BPI7",0.000176799830696511,0.00204,TRUE,3.32
"A0A9D5BPV9_PEA","A0A9D5BPV9",0.00093757675012959,0.00668,TRUE,-1.84
"A0A9D5BPY5_PEA","A0A9D5BPY5",0.00250651634919802,0.0143,TRUE,-1.28
"A0A9D5BPZ4_PEA","A0A9D5BPZ4",0.0091365093871557,0.0393,TRUE,-0.681
"A0A9D5BPZ8_PEA","Q0GRC4",0.00733378256039073,0.0332,TRUE,0.972
"A0A9D5BQ34_PEA","A0A9D4W4D5",0.000572969658679117,0.00465,TRUE,-1.74
"A0A9D5BQC6_PEA","A0A9D5BQC6",4.04803284247335e-05,0.000771,TRUE,-1.83
"A0A9D5BQH9_PEA","A0A9D5BQH9",1.08154519462861e-05,0.000366,TRUE,7.25
"A0A9D5BQL1_PEA","A0A9D4Y464",2.57216944549516e-06,0.000154,TRUE,-2.56
"A0A9D5BQU6_PEA","A0A9D5BQU6",0.0110990416128669,0.0455,TRUE,0.695
"A0A9D5BQV6_PEA.1","A0A9D5BQV6",0.000112836614623748,0.00149,TRUE,-2.34
"A0A9D5BQX5_PEA","A0A9D5BQX5",0.000200094378343651,0.0022,TRUE,1.11
"A0A9D5BQY6_PEA","A0A9D5BQY6",0.00147725208235074,0.00948,TRUE,0.992
"A0A9D5BR15_PEA","A0A9D5BR15",0.000622320490251181,0.00496,TRUE,1.28
"A0A9D5BR80_PEA","A0A9D5BR80",0.00520910973166247,0.0253,TRUE,-1.96
"A0A9D5BR95_PEA","A0A9D5BR95",0.0003350110261094,0.00313,TRUE,1.57
"A0A9D5BRF1_PEA","A0A9D4ZTX8",3.71674214106828e-05,0.00073,TRUE,-2.61
"A0A9D5BRJ8_PEA","A0A9D5BRJ8",0.00245092843005433,0.0141,TRUE,-0.735
"A0A9D5BRL5_PEA","A0A9D5BRL5",0.0111658999779024,0.0457,TRUE,-0.636
"A0A9D5BRN9_PEA","A0A2D0TCJ3",8.68205625595711e-05,0.00124,TRUE,-2.9
"A0A9D5BRX0_PEA","A0A9D5BRX0",0.000340889693582255,0.00317,TRUE,-1.23
"A0A9D5BRY6_PEA","A0A9D5BRY6",0.000105838827081698,0.00143,TRUE,1.28
"A0A9D5BRZ7_PEA.1","A0A9D5BRZ7",0.00770882670659663,0.0346,TRUE,2.26
"A0A9D5GUM0_PEA","A0A9D5A3F5",0.00100096856713624,0.00704,TRUE,1.06
"A0A9D5GUQ9_PEA","A0A9D5GUQ9",5.46777781388204e-06,0.000233,TRUE,3.42
"A0A9D5GUS8_PEA","A0A9D5BF81",2.05205886909369e-06,0.000133,TRUE,-2.77
"A0A9D5GUY7_PEA","A0A9D5GUY7",0.000133804812712754,0.00167,TRUE,-1.2
"A0A9D5GV18_PEA.1","A0A9D5GV18",0.00130338115503696,0.00856,TRUE,4.74
"A0A9D5GV53_PEA","A0A9D5GV53",0.000183556628594754,0.00208,TRUE,-2.01
"A0A9D5GV83_PEA","A0A9D5GV83",0.000105192128921314,0.00143,TRUE,-2.69
"A0A9D5GVJ3_PEA.1","A0A9D5GVJ3",0.00391307488235181,0.0203,TRUE,-2.92
"A0A9D5GVS8_PEA","A0A9D5GVS8",1.95638761659317e-05,0.000495,TRUE,1.57
"A0A9D5GVW0_PEA","A0A9D5GVW0",0.0108949622348183,0.0448,TRUE,-0.669
"A0A9D5GW15_PEA","A0A9D5GW15",0.00335779327806163,0.0179,TRUE,-1.07
"A0A9D5GW39_PEA","A0A9D5GW39",0.000171981170483438,0.002,TRUE,-1.37
"A0A9D5GW58_PEA","A0A9D5GW58",0.00171691967371177,0.0107,TRUE,-2.53
"A0A9D5GW63_PEA","A0A9D4WSW5",0.00439432286886408,0.0222,TRUE,-4.51
"A0A9D5GWC2_PEA","A0A9D5GWC2",4.76117919059049e-05,0.000854,TRUE,-2.11
"A0A9D5GWG0_PEA","A0A9D4XCN1",1.53376682592943e-05,0.000422,TRUE,-1.76
"A0A9D5GWM5_PEA","A0A9D5GWM5",6.62783310284961e-05,0.00104,TRUE,-2.4
"A0A9D5GWX8_PEA","A0A9D5GWX8",0.00044758397619421,0.00387,TRUE,1.1
"A0A9D5GWX9_PEA","A0A9D5GWX9",3.65456454120594e-06,0.000188,TRUE,-3.32
"A0A9D5GX98_PEA","A0A9D5A261",0.00441933559350396,0.0223,TRUE,2.01
"A0A9D5GXB0_PEA","A0A9D5GXB0",0.00915311636081573,0.0394,TRUE,-0.902
"A0A9D5GXK7_PEA","A0A9D5GXK7",0.00663235510940955,0.0306,TRUE,2.03
"A0A9D5GXL9_PEA","A0A9D5GXL9",0.00144152211445759,0.0093,TRUE,0.748
"A0A9D5GXR9_PEA","A0A9D5GXR9",6.56583201414829e-07,8.14e-05,TRUE,-3.01
"A0A9D5GY04_PEA","A0A9D5GXX6",0.00974608351190329,0.0414,TRUE,-2.31
"A0A9D5GY20_PEA","A0A9D5GY20",0.00213032505183506,0.0125,TRUE,-1.01
"A0A9D5GY75_PEA","A0A9D5GY75",0.000651229283188117,0.00514,TRUE,-1.9
"A0A9D5GY82_PEA","A0A9D5GY82",0.00800626782555973,0.0354,TRUE,0.876
"A0A9D5GYM0_PEA","A0A9D5GYM0",0.000295514787294407,0.00287,TRUE,-0.933
"A0A9D5GZ82_PEA","A0A9D5GZ82",5.98948547908116e-05,0.000986,TRUE,1.96
"A0A9D5GZC0_PEA","A0A9D5GYX7",0.000287969799559462,0.00284,TRUE,-1.72
"A0A9D5GZE2_PEA","A0A9D5GZE2",0.00614074246539819,0.0289,TRUE,0.682
"A0A9D5GZR1_PEA","A0A9D5GZR1",0.000789173813992011,0.00591,TRUE,-1.33
"A0A9D5GZT5_PEA","A0A9D5GZT5",1.12374543059105e-05,0.000375,TRUE,2.04
"A0A9D5GZU7_PEA","A0A9D5GZJ7",0.000178161818472716,0.00204,TRUE,1.95
"A0A9D5GZX3_PEA","A0A9D5GZX3",0.0105534635569077,0.0438,TRUE,-1.25
"A0A9D5GZZ9_PEA","A0A9D5GZZ9",0.00565228961181161,0.0271,TRUE,2.11
"A0A9D5H002_PEA","A0A9D5H002",0.0045378202304503,0.0226,TRUE,1.17
"A0A9D5H027_PEA","A0A9D5H027",2.06894552067055e-07,5.22e-05,TRUE,-3.6
"A0A9D5H057_PEA","A0A9D5H057",1.16943131173822e-05,0.00038,TRUE,2.54
"A0A9D5H060_PEA","A0A9D5H060",0.00190733234786437,0.0116,TRUE,-1.32
"A0A9D5H072_PEA","A0A9D5H072",0.000197707991228574,0.00219,TRUE,2.31
"A0A9D5H082_PEA","A0A9D5H082",0.00981355852458259,0.0416,TRUE,-0.79
"A0A9D5H090_PEA","A0A9D5H090",0.000357704726402816,0.00329,TRUE,1.24
"A0A9D5H091_PEA","A0A9D5H091",0.00450721524805263,0.0226,TRUE,-1.35
"A0A9D5H0C7_PEA","A0A9D5H0C7",7.17956747034893e-05,0.00109,TRUE,1.89
"A0A9D5H0J0_PEA","A0A9D5H0J0",1.61860271813804e-06,0.000119,TRUE,1.96
"A0A9D5H0K5_PEA","A0A9D5H0K5",0.00148162286177498,0.0095,TRUE,1.67
"A0A9D5H0P1_PEA","A0A9D5H0P1",0.00109170740083776,0.00748,TRUE,-0.948
"A0A9D5H0P5_PEA","A0A9D5H0P5",0.0100621174257335,0.0423,TRUE,0.827
"A0A9D5H0W8_PEA","A0A9D5H0W8",6.37467616187961e-05,0.00102,TRUE,1.45
"A0A9D5H100_PEA","A0A9D5H100",2.01466358589004e-08,2.22e-05,TRUE,-3.99
"A0A9D5H116_PEA.1","A0A9D4VMZ4",0.00270902197761818,0.0152,TRUE,-3.3
"A0A9D5H124_PEA","A0A9D5H124",0.0103389806645048,0.0432,TRUE,0.946
"A0A9D5H125_PEA","A0A9D5H125",8.38389301271989e-07,9.11e-05,TRUE,-4.33
"A0A9D5H182_PEA","A0A9D5H182",9.82742856780571e-06,0.000353,TRUE,2.03
"A4UTS3_PEA","A4UTS3",2.69816447543504e-05,0.000602,TRUE,-3.12
"AADH1_PEA","Q8VWZ1",0.000300535299108922,0.0029,TRUE,1.02
"ACT3_PEA","P46258",0.00034777774058342,0.00323,TRUE,-0.972
"ALF1_PEA","A0A9D4Y4I2",1.48746952754415e-05,0.000417,TRUE,-3.34
"ALFC1_PEA","Q01516",0.00024728768785615,0.00254,TRUE,-1.69
"ALFC2_PEA","Q01516",3.28082830043709e-07,6.53e-05,TRUE,-2.64
"ATPA_PEA","A0A0F6NGJ7",1.23537335295089e-06,0.000104,TRUE,-2.47
"ATPB_PEA","A0A2S1CE43",9.17014354440188e-06,0.000337,TRUE,-2.97
"ATPD_PEA","Q02758",1.79426208400152e-06,0.000123,TRUE,-2.75
"ATPE_PEA","A0A2S1CEB3",2.0803808461715e-05,0.000516,TRUE,-2.65
"ATPF_PEA","A0A0F6NFZ2",1.31910800453746e-06,0.000108,TRUE,-2.32
"C97B1_PEA","A0A9D4W1M9",0.00129873737505087,0.00854,TRUE,-1.28
"CAHC_PEA","P17067",1.54275920296624e-08,2.22e-05,TRUE,-5.48
"CATA_PEA","C0STY9",0.000200118487979796,0.0022,TRUE,-1.37
"CB215_PEA","P27520",1.74811206430289e-05,0.000461,TRUE,-2.6
"CB22_PEA","P07371",3.47627776756302e-05,0.000699,TRUE,-2.83
"CB23_PEA","Q32904",3.0003225141121e-06,0.000164,TRUE,-3.25
"CB24_PEA","Q9SQL2",0.00186019266907374,0.0114,TRUE,-1.5
"CHLD_PEA","A0A9D4YMU1",0.000142892284608332,0.00176,TRUE,-1.18
"CLPC_PEA","P35100",0.000223499322510463,0.00236,TRUE,-1.36
"CYB6_PEA","Q9XQR2",1.95495938704646e-08,2.22e-05,TRUE,-3.93
"CYF_PEA","P00155",0.00437195553523697,0.0221,TRUE,-1.04
"CYSP_PEA","P25804",0.00196836253163138,0.0118,TRUE,0.882
"DRM1_PEA","A0A9D5BQK1",0.0029537275140695,0.0161,TRUE,2.86
"E3VST7_PEA","A0A9D4YQ04",0.00623327072207563,0.0291,TRUE,-1.05
"F16P1_PEA","P46275",7.90851590813523e-08,4.36e-05,TRUE,-4.06
"FENR1_PEA","P10933",0.0062891504490259,0.0294,TRUE,-2.49
"FER2_PEA","Q7M258",1.41635133887485e-05,0.000412,TRUE,-4.76
"FOLM_PEA","O04862",0.00381653221151132,0.0199,TRUE,0.646
"FYPP_PEA","Q8LSN3",2.73580490936245e-05,0.000602,TRUE,1.49
"G3PA_PEA","P12858",1.10091343434739e-06,0.000104,TRUE,-2.92
"G3PB_PEA","P12859",1.01006613223684e-06,9.74e-05,TRUE,-2.47
"G9FRT5_PEA","A0A6B9ZPX8",0.000207591139161007,0.00224,TRUE,-1.57
"GALE1_PEA","B0M3E8",0.00655172816214847,0.0303,TRUE,0.877
"GCSH_PEA","P16048",7.48952703774994e-06,0.00029,TRUE,-3.42
"GCSP_PEA","P26969",1.16080170375408e-06,0.000104,TRUE,-2.13
"GCST_PEA","P49364",1.3384120447744e-06,0.000108,TRUE,-1.94
"GLGB1_PEA","Q41058",8.53119922040625e-05,0.00123,TRUE,-1.4
"GLNA1_PEA","P08282",0.000640732236181066,0.00508,TRUE,1.33
"GLYM_PEA","P34899",1.43811463521366e-06,0.000111,TRUE,-2.49
"GPA1_PEA","O04278",0.00197651921645814,0.0118,TRUE,1.66
"GPX1_PEA","O24296",0.00112431701789483,0.00763,TRUE,-0.888
"GSHRC_PEA","Q43621",1.93305634700192e-05,0.000491,TRUE,1.45
"GSHRP_PEA","P27456",0.000742429463119311,0.00564,TRUE,-0.908
"H2B_PEA","Q99285",0.000453213925627457,0.0039,TRUE,4.25
"HEM2_PEA","P30124",0.00716506910581111,0.0326,TRUE,-0.878
"HSP7M_PEA","A0A9D5H182",3.4668168858615e-05,0.000698,TRUE,1.47
"KDSA_PEA","A0A9D4XXP5",0.00293761418892544,0.016,TRUE,0.799
"LECN_PEA","P16270",1.19746561914734e-06,0.000104,TRUE,2.76
"MDHP_PEA","P21528",0.0092648061995508,0.0398,TRUE,-0.591
"NDK1_PEA","P47922",0.00355936392534322,0.0187,TRUE,1.13
"NLTP2_PEA","A0A161AT60",0.00824005928972058,0.0362,TRUE,2.45
"NLTP3_PEA","A0A158V976",2.2495206581803e-05,0.000544,TRUE,3.56
"OEP24_PEA","O49929",6.55335975993769e-05,0.00104,TRUE,1.21
"OEP37_PEA","Q4LDF9",6.59506107150454e-05,0.00104,TRUE,-1.52
"OTC_PEA","Q43814",0.00352368240785628,0.0186,TRUE,-1.08
"P93486_PEA","P93486",0.0017588251198998,0.0109,TRUE,1.56
"PCNA_PEA","A0A9D4WW42",0.00198100692114872,0.0118,TRUE,0.942
"PDC2_PEA","P51851",0.00505397352112716,0.0247,TRUE,0.848
"PIP2_PEA","P25794",0.000108740324144251,0.00146,TRUE,-2.07
"PIP22_PEA","O82711",0.0113686873866335,0.0464,TRUE,1.21
"POR_PEA","Q01289",5.46743575362516e-06,0.000233,TRUE,-4.61
"PPF1_PEA","Q9FY06",0.000290314759928811,0.00285,TRUE,-1.65
"PSAA_PEA","A0A0F6NFW5",1.83372395395474e-08,2.22e-05,TRUE,-4.67
"PSBA_PEA","P06585",1.65775254812811e-06,0.000121,TRUE,-2.23
"PSBE_PEA","A0A2S1CEE6",0.000627712228722723,0.00498,TRUE,-2.03
"PSBO_PEA","P14226",0.000236078773128675,0.00244,TRUE,-2.4
"PSBP_PEA","P16059",2.1440359727042e-05,0.000528,TRUE,-2.97
"PYRB1_PEA","Q43086",4.94391454044632e-05,0.000867,TRUE,1.46
"Q08148_PEA","Q08148",0.0012586479655464,0.00834,TRUE,-2.33
